cellid,layer,cell_type,cell_subtype
3004491586,L4,neuron,pyramidal
3004944809,L4,neuron,pyramidal
3006535717,L4,neuron,pyramidal
3018786013,L4,neuron,pyramidal
3018991226,L4,neuron,pyramidal
3019166656,L4,neuron,pyramidal
3019458224,L4,neuron,pyramidal
3020158457,L4,neuron,pyramidal
3020714778,L4,neuron,pyramidal
3033080362,L4,neuron,pyramidal
3034439594,L4,neuron,pyramidal
3049214906,L4,neuron,pyramidal
3062150954,L4,neuron,pyramidal
3063523440,L4,neuron,pyramidal
3063977640,L4,neuron,pyramidal
3064152198,L4,neuron,pyramidal
3065509474,L4,neuron,pyramidal
3076753172,L4,neuron,pyramidal
3077233775,L4,neuron,pyramidal
3077892356,L4,neuron,pyramidal
3091382154,L4,neuron,pyramidal
3093748739,L4,neuron,pyramidal
3107837954,L4,neuron,pyramidal
3120131784,L4,neuron,pyramidal
3121766842,L4,neuron,pyramidal
3122949934,L4,neuron,pyramidal
3134573501,L4,neuron,pyramidal
3136485592,L4,neuron,pyramidal
3136762252,L4,neuron,pyramidal
3137405339,L4,neuron,pyramidal
3139317430,L4,neuron,pyramidal
3149933447,L4,neuron,pyramidal
3150385067,L4,neuron,pyramidal
3151231662,L4,neuron,pyramidal
3165571405,L4,neuron,pyramidal
3167000981,L4,neuron,pyramidal
3179266933,L4,neuron,pyramidal
3180420219,L4,neuron,pyramidal
3195297945,L4,neuron,pyramidal
3195736904,L4,neuron,pyramidal
3196538891,L4,neuron,pyramidal
3208511690,L4,neuron,pyramidal
3208891178,L4,neuron,pyramidal
3208920924,L4,neuron,pyramidal
3210497435,L4,neuron,pyramidal
3211125830,L4,neuron,pyramidal
3222513740,L4,neuron,pyramidal
3237685115,L4,neuron,pyramidal
3237699645,L4,neuron,pyramidal
3252534822,L4,neuron,pyramidal
3253731173,L4,neuron,pyramidal
3253775599,L4,neuron,pyramidal
3253920795,L4,neuron,pyramidal
3267281585,L4,neuron,pyramidal
3267456408,L4,neuron,pyramidal
3268507187,L4,neuron,pyramidal
3268727064,L4,neuron,pyramidal
3268741544,L4,neuron,pyramidal
3269164160,L4,neuron,pyramidal
3281326868,L4,neuron,pyramidal
3282071561,L4,neuron,pyramidal
3282305297,L4,neuron,pyramidal
3282845962,L4,neuron,pyramidal
3296263452,L4,neuron,pyramidal
3296512283,L4,neuron,pyramidal
3296920432,L4,neuron,pyramidal
3311273605,L4,neuron,pyramidal
3312223382,L4,neuron,pyramidal
3325158764,L4,neuron,pyramidal
3325304783,L4,neuron,pyramidal
3325408175,L4,neuron,pyramidal
3326984141,L4,neuron,pyramidal
3329043868,L4,neuron,pyramidal
3339687177,L4,neuron,pyramidal
3341132575,L4,neuron,pyramidal
3341307801,L4,neuron,pyramidal
3341599781,L4,neuron,pyramidal
3342841717,L4,neuron,pyramidal
3355689790,L4,neuron,pyramidal
3356493342,L4,neuron,pyramidal
3369414928,L4,neuron,pyramidal
3383139712,L4,neuron,pyramidal
3383388191,L4,neuron,pyramidal
3383650383,L4,neuron,pyramidal
3383666127,L4,neuron,pyramidal
3383943887,L4,neuron,pyramidal
3384366153,L4,neuron,pyramidal
3384512050,L4,neuron,pyramidal
3384760031,L4,neuron,pyramidal
3384994253,L4,neuron,pyramidal
3385125554,L4,neuron,pyramidal
3399332888,L4,neuron,pyramidal
3399449626,L4,neuron,pyramidal
3399667956,L4,neuron,pyramidal
3412298793,L4,neuron,pyramidal
3413115679,L4,neuron,pyramidal
3413247483,L4,neuron,pyramidal
3425979752,L4,neuron,pyramidal
3427263564,L4,neuron,pyramidal
3427292761,L4,neuron,pyramidal
3427483698,L4,neuron,pyramidal
3428023111,L4,neuron,pyramidal
3428081658,L4,neuron,pyramidal
3441777076,L4,neuron,pyramidal
3442230025,L4,neuron,pyramidal
3442245205,L4,neuron,pyramidal
3442245537,L4,neuron,pyramidal
3443368491,L4,neuron,pyramidal
3443544940,L4,neuron,pyramidal
3456188117,L4,neuron,pyramidal
3469913054,L4,neuron,pyramidal
3470483201,L4,neuron,pyramidal
3471212583,L4,neuron,pyramidal
3472088629,L4,neuron,pyramidal
3474483833,L4,neuron,pyramidal
3486120590,L4,neuron,pyramidal
3486777624,L4,neuron,pyramidal
3487083954,L4,neuron,pyramidal
3499305911,L4,neuron,pyramidal
3499641299,L4,neuron,pyramidal
3513774472,L4,neuron,pyramidal
3514753677,L4,neuron,pyramidal
3515031473,L4,neuron,pyramidal
3515395178,L4,neuron,pyramidal
3515424463,L4,neuron,pyramidal
3515833486,L4,neuron,pyramidal
3529091952,L4,neuron,pyramidal
3530376743,L4,neuron,pyramidal
3530521828,L4,neuron,pyramidal
3531165620,L4,neuron,pyramidal
3532288578,L4,neuron,pyramidal
3543064091,L4,neuron,pyramidal
3544568540,L4,neuron,pyramidal
3545006358,L4,neuron,pyramidal
3557343877,L4,neuron,pyramidal
3558177721,L4,neuron,pyramidal
3558468776,L4,neuron,pyramidal
3558556330,L4,neuron,pyramidal
3572339898,L4,neuron,pyramidal
3572427778,L4,neuron,pyramidal
3573478465,L4,neuron,pyramidal
3573813783,L4,neuron,pyramidal
3574034001,L4,neuron,pyramidal
3574047890,L4,neuron,pyramidal
3574500023,L4,neuron,pyramidal
3586721842,L4,neuron,pyramidal
3586897133,L4,neuron,pyramidal
3586970177,L4,neuron,pyramidal
3587334881,L4,neuron,pyramidal
3587772729,L4,neuron,pyramidal
3601892258,L4,neuron,pyramidal
3601936017,L4,neuron,pyramidal
3602388503,L4,neuron,pyramidal
3615689454,L4,neuron,pyramidal
3617063174,L4,neuron,pyramidal
3617193904,L4,neuron,pyramidal
3618595041,L4,neuron,pyramidal
3630173640,L4,neuron,pyramidal
3630378073,L4,neuron,pyramidal
3631255766,L4,neuron,pyramidal
3632058155,L4,neuron,pyramidal
3632554340,L4,neuron,pyramidal
3645345359,L4,neuron,pyramidal
3645359830,L4,neuron,pyramidal
3646264951,L4,neuron,pyramidal
3646614549,L4,neuron,pyramidal
3647140087,L4,neuron,pyramidal
3659318301,L4,neuron,pyramidal
3660018574,L4,neuron,pyramidal
3661346815,L4,neuron,pyramidal
3676108762,L4,neuron,pyramidal
3688314953,L4,neuron,pyramidal
3690081781,L4,neuron,pyramidal
3690285998,L4,neuron,pyramidal
3690739823,L4,neuron,pyramidal
3704552415,L4,neuron,pyramidal
3704683200,L4,neuron,pyramidal
3704771139,L4,neuron,pyramidal
3704784980,L4,neuron,pyramidal
3705078190,L4,neuron,pyramidal
3705369985,L4,neuron,pyramidal
3706478511,L4,neuron,pyramidal
3717706719,L4,neuron,pyramidal
3718276923,L4,neuron,pyramidal
3719255305,L4,neuron,pyramidal
3720087619,L4,neuron,pyramidal
3720218112,L4,neuron,pyramidal
3720320313,L4,neuron,pyramidal
3720393208,L4,neuron,pyramidal
3720480838,L4,neuron,pyramidal
3733578438,L4,neuron,pyramidal
3733594028,L4,neuron,pyramidal
3733681336,L4,neuron,pyramidal
3733739465,L4,neuron,pyramidal
3733739484,L4,neuron,pyramidal
3734337230,L4,neuron,pyramidal
3747303899,L4,neuron,pyramidal
3747319175,L4,neuron,pyramidal
3747405170,L4,neuron,pyramidal
3748121982,L4,neuron,pyramidal
3748223379,L4,neuron,pyramidal
3748837175,L4,neuron,pyramidal
3749127977,L4,neuron,pyramidal
3749216816,L4,neuron,pyramidal
3749625245,L4,neuron,pyramidal
3749843477,L4,neuron,pyramidal
3761379470,L4,neuron,pyramidal
3762342314,L4,neuron,pyramidal
3762867764,L4,neuron,pyramidal
3763175115,L4,neuron,pyramidal
3763656013,L4,neuron,pyramidal
3764240016,L4,neuron,pyramidal
3776242372,L4,neuron,pyramidal
3776666669,L4,neuron,pyramidal
3776680612,L4,neuron,pyramidal
3776681321,L4,neuron,pyramidal
3779264451,L4,neuron,pyramidal
3779892740,L4,neuron,pyramidal
3790464726,L4,neuron,pyramidal
3791836424,L4,neuron,pyramidal
3792171756,L4,neuron,pyramidal
3792201358,L4,neuron,pyramidal
3805984825,L4,neuron,pyramidal
3805999426,L4,neuron,pyramidal
3806350096,L4,neuron,pyramidal
3808204067,L4,neuron,pyramidal
3820980067,L4,neuron,pyramidal
3820980359,L4,neuron,pyramidal
3821126484,L4,neuron,pyramidal
3822512610,L4,neuron,pyramidal
3834806774,L4,neuron,pyramidal
3849583316,L4,neuron,pyramidal
3849642486,L4,neuron,pyramidal
3850896960,L4,neuron,pyramidal
3850956020,L4,neuron,pyramidal
3863191076,L4,neuron,pyramidal
3863878140,L4,neuron,pyramidal
3864652151,L4,neuron,pyramidal
3864800287,L4,neuron,pyramidal
3878289116,L4,neuron,pyramidal
3878434784,L4,neuron,pyramidal
3881471815,L4,neuron,pyramidal
3892788901,L4,neuron,pyramidal
3892993362,L4,neuron,pyramidal
3893138558,L4,neuron,pyramidal
3896803064,L4,neuron,pyramidal
3907840855,L4,neuron,pyramidal
3907899917,L4,neuron,pyramidal
3910936874,L4,neuron,pyramidal
3922807421,L4,neuron,pyramidal
3923609959,L4,neuron,pyramidal
3923858755,L4,neuron,pyramidal
3925012315,L4,neuron,pyramidal
3936882782,L4,neuron,pyramidal
3937700015,L4,neuron,pyramidal
3938036973,L4,neuron,pyramidal
3938474576,L4,neuron,pyramidal
3940869251,L4,neuron,pyramidal
3941219839,L4,neuron,pyramidal
3952257098,L4,neuron,pyramidal
3952403482,L4,neuron,pyramidal
3952534543,L4,neuron,pyramidal
3952987403,L4,neuron,pyramidal
3967005302,L4,neuron,pyramidal
3968026480,L4,neuron,pyramidal
3969034166,L4,neuron,pyramidal
3970305348,L4,neuron,pyramidal
3982540055,L4,neuron,pyramidal
3994936707,L4,neuron,pyramidal
3995111605,L4,neuron,pyramidal
3995126949,L4,neuron,pyramidal
3995127189,L4,neuron,pyramidal
3995302320,L4,neuron,pyramidal
3995374513,L4,neuron,pyramidal
3996074787,L4,neuron,pyramidal
3996118645,L4,neuron,pyramidal
3996395946,L4,neuron,pyramidal
3996425322,L4,neuron,pyramidal
3998075598,L4,neuron,pyramidal
3998878408,L4,neuron,pyramidal
3998980478,L4,neuron,pyramidal
4009654646,L4,neuron,pyramidal
4010150634,L4,neuron,pyramidal
4010485889,L4,neuron,pyramidal
4010675981,L4,neuron,pyramidal
4011041996,L4,neuron,pyramidal
4024445637,L4,neuron,pyramidal
4024459359,L4,neuron,pyramidal
4024562049,L4,neuron,pyramidal
4025525839,L4,neuron,pyramidal
4038330786,L4,neuron,pyramidal
4038900576,L4,neuron,pyramidal
4038915321,L4,neuron,pyramidal
4039308332,L4,neuron,pyramidal
4039527348,L4,neuron,pyramidal
4040768380,L4,neuron,pyramidal
4054055593,L4,neuron,pyramidal
4054727032,L4,neuron,pyramidal
4055135969,L4,neuron,pyramidal
4055471607,L4,neuron,pyramidal
4067927598,L4,neuron,pyramidal
4068072813,L4,neuron,pyramidal
4069065206,L4,neuron,pyramidal
4069197046,L4,neuron,pyramidal
4069592157,L4,neuron,pyramidal
4069693156,L4,neuron,pyramidal
4069956204,L4,neuron,pyramidal
4083404518,L4,neuron,pyramidal
4083637003,L4,neuron,pyramidal
4083739992,L4,neuron,pyramidal
4083797526,L4,neuron,pyramidal
4096340441,L4,neuron,pyramidal
4096938971,L4,neuron,pyramidal
4098150971,L4,neuron,pyramidal
4098442917,L4,neuron,pyramidal
4099041351,L4,neuron,pyramidal
4100267457,L4,neuron,pyramidal
4111379135,L4,neuron,pyramidal
4112153741,L4,neuron,pyramidal
4112269753,L4,neuron,pyramidal
4112343499,L4,neuron,pyramidal
4113029694,L4,neuron,pyramidal
4113189502,L4,neuron,pyramidal
4113656620,L4,neuron,pyramidal
4128550040,L4,neuron,pyramidal
4141223577,L4,neuron,pyramidal
4141399627,L4,neuron,pyramidal
4141676035,L4,neuron,pyramidal
4141895092,L4,neuron,pyramidal
4142450099,L4,neuron,pyramidal
4143326538,L4,neuron,pyramidal
4155299877,L4,neuron,pyramidal
4155445174,L4,neuron,pyramidal
4156306257,L4,neuron,pyramidal
4156364703,L4,neuron,pyramidal
4157372123,L4,neuron,pyramidal
4157795370,L4,neuron,pyramidal
4169360004,L4,neuron,pyramidal
4170469114,L4,neuron,pyramidal
4170907302,L4,neuron,pyramidal
4172133863,L4,neuron,pyramidal
4184953330,L4,neuron,pyramidal
4199963421,L4,neuron,pyramidal
4200138429,L4,neuron,pyramidal
4201160848,L4,neuron,pyramidal
4213221265,L4,neuron,pyramidal
4213557888,L4,neuron,pyramidal
4213819830,L4,neuron,pyramidal
4214184684,L4,neuron,pyramidal
4214331643,L4,neuron,pyramidal
4215178291,L4,neuron,pyramidal
4215410926,L4,neuron,pyramidal
4215499530,L4,neuron,pyramidal
4227559344,L4,neuron,pyramidal
4228800741,L4,neuron,pyramidal
4228902448,L4,neuron,pyramidal
4229150552,L4,neuron,pyramidal
4229734618,L4,neuron,pyramidal
4230012128,L4,neuron,pyramidal
4242278463,L4,neuron,pyramidal
4243649332,L4,neuron,pyramidal
4244262574,L4,neuron,pyramidal
4257184385,L4,neuron,pyramidal
4258586277,L4,neuron,pyramidal
4258892814,L4,neuron,pyramidal
4258892948,L4,neuron,pyramidal
4259155668,L4,neuron,pyramidal
4272618275,L4,neuron,pyramidal
4272676221,L4,neuron,pyramidal
4272734708,L4,neuron,pyramidal
4286255084,L4,neuron,pyramidal
4286971145,L4,neuron,pyramidal
4287613971,L4,neuron,pyramidal
4287876457,L4,neuron,pyramidal
4288329521,L4,neuron,pyramidal
4301485121,L4,neuron,pyramidal
4301601236,L4,neuron,pyramidal
4301790604,L4,neuron,pyramidal
4302199616,L4,neuron,pyramidal
4302286994,L4,neuron,pyramidal
4303207108,L4,neuron,pyramidal
4303455251,L4,neuron,pyramidal
4303937635,L4,neuron,pyramidal
4315077910,L4,neuron,pyramidal
4315734586,L4,neuron,pyramidal
4315764606,L4,neuron,pyramidal
4316114037,L4,neuron,pyramidal
4316450235,L4,neuron,pyramidal
4317385748,L4,neuron,pyramidal
4317589541,L4,neuron,pyramidal
4330715383,L4,neuron,pyramidal
4330964264,L4,neuron,pyramidal
4330977844,L4,neuron,pyramidal
4331635034,L4,neuron,pyramidal
4332103013,L4,neuron,pyramidal
4344383017,L4,neuron,pyramidal
4345418227,L4,neuron,pyramidal
4345755033,L4,neuron,pyramidal
4346308897,L4,neuron,pyramidal
4359406197,L4,neuron,pyramidal
4359523070,L4,neuron,pyramidal
4360223781,L4,neuron,pyramidal
4374709076,L4,neuron,pyramidal
4375014449,L4,neuron,pyramidal
4376869265,L4,neuron,pyramidal
4389309973,L4,neuron,pyramidal
4389790709,L4,neuron,pyramidal
4389849378,L4,neuron,pyramidal
4390331090,L4,neuron,pyramidal
4402961771,L4,neuron,pyramidal
4403311738,L4,neuron,pyramidal
4403574255,L4,neuron,pyramidal
4403603298,L4,neuron,pyramidal
4403823534,L4,neuron,pyramidal
4404218009,L4,neuron,pyramidal
4404218019,L4,neuron,pyramidal
4404260613,L4,neuron,pyramidal
4405429099,L4,neuron,pyramidal
4406188536,L4,neuron,pyramidal
4418014989,L4,neuron,pyramidal
4418175001,L4,neuron,pyramidal
4418729898,L4,neuron,pyramidal
4419343404,L4,neuron,pyramidal
4419562280,L4,neuron,pyramidal
4420087741,L4,neuron,pyramidal
4432397673,L4,neuron,pyramidal
4432690208,L4,neuron,pyramidal
4433696369,L4,neuron,pyramidal
4446341214,L4,neuron,pyramidal
4447640900,L4,neuron,pyramidal
4448019877,L4,neuron,pyramidal
4448560072,L4,neuron,pyramidal
4460723441,L4,neuron,pyramidal
4462621508,L4,neuron,pyramidal
4475908275,L4,neuron,pyramidal
4476274001,L4,neuron,pyramidal
4476579411,L4,neuron,pyramidal
4476857916,L4,neuron,pyramidal
4476872265,L4,neuron,pyramidal
4491340671,L4,neuron,pyramidal
4491793354,L4,neuron,pyramidal
4492524209,L4,neuron,pyramidal
4492917543,L4,neuron,pyramidal
4493298343,L4,neuron,pyramidal
4505081202,L4,neuron,pyramidal
4505372376,L4,neuron,pyramidal
4506438052,L4,neuron,pyramidal
4507592552,L4,neuron,pyramidal
4507928725,L4,neuron,pyramidal
4519199338,L4,neuron,pyramidal
4519901676,L4,neuron,pyramidal
4522237537,L4,neuron,pyramidal
4534165408,L4,neuron,pyramidal
4534195865,L4,neuron,pyramidal
4534895551,L4,neuron,pyramidal
4535129012,L4,neuron,pyramidal
4535304934,L4,neuron,pyramidal
4535435815,L4,neuron,pyramidal
4536370812,L4,neuron,pyramidal
4548314867,L4,neuron,pyramidal
4549380794,L4,neuron,pyramidal
4549599837,L4,neuron,pyramidal
4549759569,L4,neuron,pyramidal
4549846971,L4,neuron,pyramidal
4562754293,L4,neuron,pyramidal
4563878408,L4,neuron,pyramidal
4564521039,L4,neuron,pyramidal
4577632758,L4,neuron,pyramidal
4579035351,L4,neuron,pyramidal
4592088269,L4,neuron,pyramidal
4592671898,L4,neuron,pyramidal
4593358891,L4,neuron,pyramidal
4593387207,L4,neuron,pyramidal
4593430996,L4,neuron,pyramidal
4593621411,L4,neuron,pyramidal
4593795841,L4,neuron,pyramidal
4594235135,L4,neuron,pyramidal
4594686644,L4,neuron,pyramidal
4608309300,L4,neuron,pyramidal
4608426761,L4,neuron,pyramidal
4608528253,L4,neuron,pyramidal
4609683146,L4,neuron,pyramidal
4621626511,L4,neuron,pyramidal
4626036197,L4,neuron,pyramidal
4636445908,L4,neuron,pyramidal
4636547689,L4,neuron,pyramidal
4636781755,L4,neuron,pyramidal
4637132330,L4,neuron,pyramidal
4637496719,L4,neuron,pyramidal
4637569944,L4,neuron,pyramidal
4639395307,L4,neuron,pyramidal
4651703620,L4,neuron,pyramidal
4653207347,L4,neuron,pyramidal
4666100095,L4,neuron,pyramidal
4666217668,L4,neuron,pyramidal
4669328082,L4,neuron,pyramidal
4680044210,L4,neuron,pyramidal
4680117617,L4,neuron,pyramidal
4680657340,L4,neuron,pyramidal
4681051685,L4,neuron,pyramidal
4682176016,L4,neuron,pyramidal
4682482998,L4,neuron,pyramidal
4682569966,L4,neuron,pyramidal
4683826956,L4,neuron,pyramidal
4684148088,L4,neuron,pyramidal
4696659954,L4,neuron,pyramidal
4710165798,L4,neuron,pyramidal
4710429505,L4,neuron,pyramidal
4723803344,L4,neuron,pyramidal
4724051853,L4,neuron,pyramidal
4724124402,L4,neuron,pyramidal
4724781407,L4,neuron,pyramidal
4725731392,L4,neuron,pyramidal
4726213270,L4,neuron,pyramidal
4726753206,L4,neuron,pyramidal
4738871910,L4,neuron,pyramidal
4739046597,L4,neuron,pyramidal
4740347031,L4,neuron,pyramidal
4753822824,L4,neuron,pyramidal
4754713938,L4,neuron,pyramidal
4754743532,L4,neuron,pyramidal
4756584479,L4,neuron,pyramidal
4767928596,L4,neuron,pyramidal
4768205079,L4,neuron,pyramidal
4768336323,L4,neuron,pyramidal
4768526659,L4,neuron,pyramidal
4768833672,L4,neuron,pyramidal
4768964905,L4,neuron,pyramidal
4769650470,L4,neuron,pyramidal
4782426301,L4,neuron,pyramidal
4782922802,L4,neuron,pyramidal
4784806714,L4,neuron,pyramidal
4796691510,L4,neuron,pyramidal
4797319188,L4,neuron,pyramidal
4797845396,L4,neuron,pyramidal
4798239027,L4,neuron,pyramidal
4798531060,L4,neuron,pyramidal
4798954957,L4,neuron,pyramidal
4811965453,L4,neuron,pyramidal
4812301237,L4,neuron,pyramidal
4813906309,L4,neuron,pyramidal
4825938429,L4,neuron,pyramidal
4826127145,L4,neuron,pyramidal
4840392272,L4,neuron,pyramidal
4840494932,L4,neuron,pyramidal
4840859371,L4,neuron,pyramidal
4841896928,L4,neuron,pyramidal
4842919217,L4,neuron,pyramidal
4843035023,L4,neuron,pyramidal
4856803669,L4,neuron,pyramidal
4857140037,L4,neuron,pyramidal
4858016704,L4,neuron,pyramidal
4869813201,L4,neuron,pyramidal
4884386149,L4,neuron,pyramidal
4884531898,L4,neuron,pyramidal
4884618548,L4,neuron,pyramidal
4884852207,L4,neuron,pyramidal
4885480048,L4,neuron,pyramidal
4887423147,L4,neuron,pyramidal
4899745547,L4,neuron,pyramidal
4899818199,L4,neuron,pyramidal
4899878102,L4,neuron,pyramidal
4913002946,L4,neuron,pyramidal
4913703916,L4,neuron,pyramidal
4914156370,L4,neuron,pyramidal
4914156564,L4,neuron,pyramidal
4915733624,L4,neuron,pyramidal
4915850339,L4,neuron,pyramidal
4916229733,L4,neuron,pyramidal
4928699275,L4,neuron,pyramidal
4928860283,L4,neuron,pyramidal
4929094239,L4,neuron,pyramidal
4929590518,L4,neuron,pyramidal
4942439940,L4,neuron,pyramidal
4942672283,L4,neuron,pyramidal
4942965139,L4,neuron,pyramidal
4943037425,L4,neuron,pyramidal
4943635792,L4,neuron,pyramidal
4943636247,L4,neuron,pyramidal
4943694601,L4,neuron,pyramidal
4956776980,L4,neuron,pyramidal
4958397426,L4,neuron,pyramidal
4958777205,L4,neuron,pyramidal
4974122878,L4,neuron,pyramidal
4986578791,L4,neuron,pyramidal
4986812415,L4,neuron,pyramidal
5000215910,L4,neuron,pyramidal
5002711805,L4,neuron,pyramidal
5003062135,L4,neuron,pyramidal
5003251969,L4,neuron,pyramidal
5015312122,L4,neuron,pyramidal
5030716561,L4,neuron,pyramidal
5030994752,L4,neuron,pyramidal
5031066627,L4,neuron,pyramidal
5031403023,L4,neuron,pyramidal
5044572807,L4,neuron,pyramidal
5044602563,L4,neuron,pyramidal
5045448572,L4,neuron,pyramidal
5058896403,L4,neuron,pyramidal
5058999466,L4,neuron,pyramidal
5061175048,L4,neuron,pyramidal
5061656575,L4,neuron,pyramidal
5073600441,L4,neuron,pyramidal
5073863316,L4,neuron,pyramidal
5075176698,L4,neuron,pyramidal
5089310405,L4,neuron,pyramidal
5089572984,L4,neuron,pyramidal
5104291838,L4,neuron,pyramidal
5104524250,L4,neuron,pyramidal
5117358986,L4,neuron,pyramidal
5117431634,L4,neuron,pyramidal
5117928533,L4,neuron,pyramidal
5131244124,L4,neuron,pyramidal
5133843018,L4,neuron,pyramidal
5146751480,L4,neuron,pyramidal
5147072947,L4,neuron,pyramidal
5148182521,L4,neuron,pyramidal
5148444076,L4,neuron,pyramidal
5163278924,L4,neuron,pyramidal
5175880292,L4,neuron,pyramidal
5176099259,L4,neuron,pyramidal
5176697915,L4,neuron,pyramidal
5190422769,L4,neuron,pyramidal
5192028041,L4,neuron,pyramidal
5204964503,L4,neuron,pyramidal
5219390285,L4,neuron,pyramidal
5219668978,L4,neuron,pyramidal
5219960431,L4,neuron,pyramidal
5220004618,L4,neuron,pyramidal
5233700917,L4,neuron,pyramidal
5234969589,L4,neuron,pyramidal
5234985644,L4,neuron,pyramidal
5248681429,L4,neuron,pyramidal
5249046249,L4,neuron,pyramidal
5249497555,L4,neuron,pyramidal
5263091080,L4,neuron,pyramidal
5263149477,L4,neuron,pyramidal
5263165228,L4,neuron,pyramidal
5263952660,L4,neuron,pyramidal
5277518255,L4,neuron,pyramidal
5277547195,L4,neuron,pyramidal
5277868699,L4,neuron,pyramidal
5279926053,L4,neuron,pyramidal
5292132597,L4,neuron,pyramidal
5292278486,L4,neuron,pyramidal
5292512276,L4,neuron,pyramidal
5292921711,L4,neuron,pyramidal
5293286102,L4,neuron,pyramidal
5293373675,L4,neuron,pyramidal
5293665570,L4,neuron,pyramidal
5306865361,L4,neuron,pyramidal
5307624196,L4,neuron,pyramidal
5307770139,L4,neuron,pyramidal
5307815359,L4,neuron,pyramidal
5308355090,L4,neuron,pyramidal
5320736974,L4,neuron,pyramidal
5321189235,L4,neuron,pyramidal
5321584179,L4,neuron,pyramidal
5322387162,L4,neuron,pyramidal
5335454775,L4,neuron,pyramidal
5335936626,L4,neuron,pyramidal
5350187564,L4,neuron,pyramidal
5350843079,L4,neuron,pyramidal
5350989127,L4,neuron,pyramidal
5351208531,L4,neuron,pyramidal
5351326404,L4,neuron,pyramidal
5352479143,L4,neuron,pyramidal
5352961465,L4,neuron,pyramidal
5365270128,L4,neuron,pyramidal
5365487887,L4,neuron,pyramidal
5365766809,L4,neuron,pyramidal
5380337105,L4,neuron,pyramidal
5380600296,L4,neuron,pyramidal
5380702139,L4,neuron,pyramidal
5381884884,L4,neuron,pyramidal
5393873129,L4,neuron,pyramidal
5409232550,L4,neuron,pyramidal
5409933355,L4,neuron,pyramidal
5437997101,L4,neuron,pyramidal
5438434976,L4,neuron,pyramidal
5452583233,L4,neuron,pyramidal
5467125920,L4,neuron,pyramidal
5467286753,L4,neuron,pyramidal
5467579212,L4,neuron,pyramidal
5469593462,L4,neuron,pyramidal
5481538337,L4,neuron,pyramidal
5482120683,L4,neuron,pyramidal
5482237884,L4,neuron,pyramidal
5482311025,L4,neuron,pyramidal
5483041106,L4,neuron,pyramidal
5510884767,L4,neuron,pyramidal
5512185431,L4,neuron,pyramidal
5526201894,L4,neuron,pyramidal
5527223170,L4,neuron,pyramidal
5527239006,L4,neuron,pyramidal
5528421131,L4,neuron,pyramidal
5539824770,L4,neuron,pyramidal
5539970065,L4,neuron,pyramidal
5554937223,L4,neuron,pyramidal
5555228806,L4,neuron,pyramidal
5555389126,L4,neuron,pyramidal
5555944519,L4,neuron,pyramidal
5570151329,L4,neuron,pyramidal
5584473816,L4,neuron,pyramidal
5596740409,L4,neuron,pyramidal
5601060519,L4,neuron,pyramidal
5612756190,L4,neuron,pyramidal
5613296228,L4,neuron,pyramidal
5626978066,L4,neuron,pyramidal
5628247912,L4,neuron,pyramidal
5629416191,L4,neuron,pyramidal
5641534390,L4,neuron,pyramidal
5642410660,L4,neuron,pyramidal
5642439974,L4,neuron,pyramidal
5643389566,L4,neuron,pyramidal
5643608785,L4,neuron,pyramidal
5655976020,L4,neuron,pyramidal
5657551964,L4,neuron,pyramidal
5657903536,L4,neuron,pyramidal
5671379404,L4,neuron,pyramidal
5671409432,L4,neuron,pyramidal
5671496742,L4,neuron,pyramidal
5686067974,L4,neuron,pyramidal
5698873885,L4,neuron,pyramidal
5714205116,L4,neuron,pyramidal
5714964081,L4,neuron,pyramidal
5715183149,L4,neuron,pyramidal
5716788082,L4,neuron,pyramidal
5729185803,L4,neuron,pyramidal
5729200403,L4,neuron,pyramidal
5731054304,L4,neuron,pyramidal
5731067724,L4,neuron,pyramidal
5731069117,L4,neuron,pyramidal
5731258913,L4,neuron,pyramidal
5731375684,L4,neuron,pyramidal
5744734285,L4,neuron,pyramidal
5745551916,L4,neuron,pyramidal
5773411092,L4,neuron,pyramidal
5774755285,L4,neuron,pyramidal
5802116626,L4,neuron,pyramidal
5802656433,L4,neuron,pyramidal
5803095595,L4,neuron,pyramidal
5803153406,L4,neuron,pyramidal
5803985675,L4,neuron,pyramidal
5815463104,L4,neuron,pyramidal
5818660217,L4,neuron,pyramidal
5831260723,L4,neuron,pyramidal
5831742130,L4,neuron,pyramidal
5832458363,L4,neuron,pyramidal
5832764277,L4,neuron,pyramidal
5832867018,L4,neuron,pyramidal
5845788081,L4,neuron,pyramidal
5846518037,L4,neuron,pyramidal
5846781413,L4,neuron,pyramidal
5847554835,L4,neuron,pyramidal
5860083341,L4,neuron,pyramidal
5860608332,L4,neuron,pyramidal
5861148055,L4,neuron,pyramidal
5861629876,L4,neuron,pyramidal
5861922561,L4,neuron,pyramidal
5862156834,L4,neuron,pyramidal
5862506581,L4,neuron,pyramidal
5875647667,L4,neuron,pyramidal
5890292881,L4,neuron,pyramidal
5892716308,L4,neuron,pyramidal
5918851205,L4,neuron,pyramidal
5920326468,L4,neuron,pyramidal
5933190707,L4,neuron,pyramidal
5934357455,L4,neuron,pyramidal
5934840084,L4,neuron,pyramidal
5947747189,L4,neuron,pyramidal
5949892933,L4,neuron,pyramidal
5964041519,L4,neuron,pyramidal
5977854757,L4,neuron,pyramidal
5977927757,L4,neuron,pyramidal
5978175313,L4,neuron,pyramidal
