cellid,layer,cell_type,cell_subtype
40305462872,L2,neuron,interneuron
40320620268,L2,neuron,interneuron
40364028336,L2,neuron,interneuron
40364174086,L2,neuron,interneuron
40378483178,L2,neuron,interneuron
40379199307,L2,neuron,interneuron
40393289311,L2,neuron,interneuron
40407875435,L2,neuron,interneuron
40422812151,L2,neuron,interneuron
40452336249,L2,neuron,interneuron
40464862282,L2,neuron,interneuron
40466439583,L2,neuron,interneuron
40495014181,L2,neuron,interneuron
40552878128,L2,neuron,interneuron
40553739391,L2,neuron,interneuron
40583349428,L2,neuron,interneuron
40596987501,L2,neuron,interneuron
40626086435,L2,neuron,interneuron
40640716750,L2,neuron,interneuron
40670855127,L2,neuron,interneuron
40684621752,L2,neuron,interneuron
40713473612,L2,neuron,interneuron
40742704980,L2,neuron,interneuron
40742762859,L2,neuron,interneuron
40756824051,L2,neuron,interneuron
40786215790,L2,neuron,interneuron
40815593633,L2,neuron,interneuron
40845015489,L2,neuron,interneuron
40888685568,L2,neuron,interneuron
40902761567,L2,neuron,interneuron
40903097575,L2,neuron,interneuron
40931934488,L2,neuron,interneuron
40976145575,L2,neuron,interneuron
41150582371,L2,neuron,interneuron
41165111859,L2,neuron,interneuron
41179100049,L2,neuron,interneuron
41179420056,L2,neuron,interneuron
41208942772,L2,neuron,interneuron
41238044153,L2,neuron,interneuron
41238233472,L2,neuron,interneuron
41238627788,L2,neuron,interneuron
41310845025,L2,neuron,interneuron
41310859882,L2,neuron,interneuron
41340353686,L2,neuron,interneuron
41353932293,L2,neuron,interneuron
41354296446,L2,neuron,interneuron
41383631246,L2,neuron,interneuron
41383645244,L2,neuron,interneuron
41428339042,L2,neuron,interneuron
41441932820,L2,neuron,interneuron
41499955134,L2,neuron,interneuron
41514864051,L2,neuron,interneuron
41543715506,L2,neuron,interneuron
41544593326,L2,neuron,interneuron
41558346762,L2,neuron,interneuron
41630488832,L2,neuron,interneuron
41645616280,L2,neuron,interneuron
41645776522,L2,neuron,interneuron
41703786902,L2,neuron,interneuron
41703889521,L2,neuron,interneuron
41718942945,L2,neuron,interneuron
41849489807,L2,neuron,interneuron
41864559500,L2,neuron,interneuron
41864806309,L2,neuron,interneuron
41922436785,L2,neuron,interneuron
41952454748,L2,neuron,interneuron
42112102018,L2,neuron,interneuron
42126966330,L2,neuron,interneuron
42141247509,L2,neuron,interneuron
42243103729,L2,neuron,interneuron
42418314951,L2,neuron,interneuron
42665159340,L2,neuron,interneuron
44583002555,L2,neuron,interneuron
44597048303,L2,neuron,interneuron
44728382854,L2,neuron,interneuron
44757205968,L2,neuron,interneuron
44757423908,L2,neuron,interneuron
44785633767,L2,neuron,interneuron
44829685145,L2,neuron,interneuron
44830400954,L2,neuron,interneuron
44844753184,L2,neuron,interneuron
44845322947,L2,neuron,interneuron
44976089607,L2,neuron,interneuron
44976250551,L2,neuron,interneuron
44990807818,L2,neuron,interneuron
45062804605,L2,neuron,interneuron
45092955976,L2,neuron,interneuron
45105672827,L2,neuron,interneuron
45106622167,L2,neuron,interneuron
45120419422,L2,neuron,interneuron
45195731798,L2,neuron,interneuron
45207559193,L2,neuron,interneuron
45208786056,L2,neuron,interneuron
45209764007,L2,neuron,interneuron
45222422896,L2,neuron,interneuron
45251771103,L2,neuron,interneuron
45266444672,L2,neuron,interneuron
45296012030,L2,neuron,interneuron
45297180456,L2,neuron,interneuron
45340267181,L2,neuron,interneuron
45384756644,L2,neuron,interneuron
45397254960,L2,neuron,interneuron
45413082728,L2,neuron,interneuron
45499228739,L2,neuron,interneuron
45499652087,L2,neuron,interneuron
45515508797,L2,neuron,interneuron
45543542895,L2,neuron,interneuron
45559151281,L2,neuron,interneuron
45571970551,L2,neuron,interneuron
45572481656,L2,neuron,interneuron
45617277589,L2,neuron,interneuron
45630564131,L2,neuron,interneuron
45631542564,L2,neuron,interneuron
45631849833,L2,neuron,interneuron
45661139181,L2,neuron,interneuron
45661183135,L2,neuron,interneuron
45672148255,L2,neuron,interneuron
45674265423,L2,neuron,interneuron
45674790516,L2,neuron,interneuron
45675097974,L2,neuron,interneuron
45701832369,L2,neuron,interneuron
45730449902,L2,neuron,interneuron
45734816118,L2,neuron,interneuron
45761229225,L2,neuron,interneuron
45777056434,L2,neuron,interneuron
45790868813,L2,neuron,interneuron
45791043558,L2,neuron,interneuron
45806623756,L2,neuron,interneuron
45835562263,L2,neuron,interneuron
45864969305,L2,neuron,interneuron
45865276400,L2,neuron,interneuron
45878986196,L2,neuron,interneuron
45952078107,L2,neuron,interneuron
45966957157,L2,neuron,interneuron
45994333001,L2,neuron,interneuron
45995575207,L2,neuron,interneuron
46054198181,L2,neuron,interneuron
46054475187,L2,neuron,interneuron
46155528393,L2,neuron,interneuron
46171108584,L2,neuron,interneuron
46228490320,L2,neuron,interneuron
46286893486,L2,neuron,interneuron
46300896856,L2,neuron,interneuron
46359242304,L2,neuron,interneuron
46373668380,L2,neuron,interneuron
46506273902,L2,neuron,interneuron
46534118025,L2,neuron,interneuron
46634952610,L2,neuron,interneuron
46649875211,L2,neuron,interneuron
46650883483,L2,neuron,interneuron
46662446804,L2,neuron,interneuron
46695400625,L2,neuron,interneuron
46739028787,L2,neuron,interneuron
46753483880,L2,neuron,interneuron
46766550937,L2,neuron,interneuron
46796381629,L2,neuron,interneuron
46899756812,L2,neuron,interneuron
46927366276,L2,neuron,interneuron
47102492656,L2,neuron,interneuron
47249012870,L2,neuron,interneuron
47277236219,L2,neuron,interneuron
47336940043,L2,neuron,interneuron
47365411399,L2,neuron,interneuron
47510807241,L2,neuron,interneuron
47540945759,L2,neuron,interneuron
47582849888,L2,neuron,interneuron
47715207996,L2,neuron,interneuron
47729195698,L2,neuron,interneuron
47729298103,L2,neuron,interneuron
47757930270,L2,neuron,interneuron
47758763485,L2,neuron,interneuron
47759069686,L2,neuron,interneuron
47801966010,L2,neuron,interneuron
47977617525,L2,neuron,interneuron
48036080108,L2,neuron,interneuron
48050374222,L2,neuron,interneuron
48079386659,L2,neuron,interneuron
48123320911,L2,neuron,interneuron
48123700017,L2,neuron,interneuron
48282719431,L2,neuron,interneuron
48327179912,L2,neuron,interneuron
48384970230,L2,neuron,interneuron
48414654931,L2,neuron,interneuron
48587909745,L2,neuron,interneuron
48660841450,L2,neuron,interneuron
48792177410,L2,neuron,interneuron
48793097594,L2,neuron,interneuron
48807815597,L2,neuron,interneuron
48836754624,L2,neuron,interneuron
48851209549,L2,neuron,interneuron
49142192943,L2,neuron,interneuron
49142382663,L2,neuron,interneuron
49157188490,L2,neuron,interneuron
49171964499,L2,neuron,interneuron
49229520464,L2,neuron,interneuron
49229667444,L2,neuron,interneuron
49258460857,L2,neuron,interneuron
49302525715,L2,neuron,interneuron
49316762261,L2,neuron,interneuron
49317098592,L2,neuron,interneuron
49331640536,L2,neuron,interneuron
49506867911,L2,neuron,interneuron
49520899244,L2,neuron,interneuron
49565227997,L2,neuron,interneuron
49623004101,L2,neuron,interneuron
49637765370,L2,neuron,interneuron
49652235527,L2,neuron,interneuron
49666514460,L2,neuron,interneuron
49709821781,L2,neuron,interneuron
49812057347,L2,neuron,interneuron
49899444088,L2,neuron,interneuron
49972669421,L2,neuron,interneuron
50190982939,L2,neuron,interneuron
50234844268,L2,neuron,interneuron
50263345426,L2,neuron,interneuron
50351141359,L2,neuron,interneuron
50438192372,L2,neuron,interneuron
50495457121,L2,neuron,interneuron
50598818297,L2,neuron,interneuron
50977115720,L2,neuron,interneuron
51180215962,L2,neuron,interneuron
53593205537,L2,neuron,interneuron
53609309828,L2,neuron,interneuron
53724044923,L2,neuron,interneuron
53754356464,L2,neuron,interneuron
53782214786,L2,neuron,interneuron
53841758527,L2,neuron,interneuron
54262427176,L2,neuron,interneuron
54278372163,L2,neuron,interneuron
54308055980,L2,neuron,interneuron
54334789873,L2,neuron,interneuron
54468243606,L2,neuron,interneuron
54641936763,L2,neuron,interneuron
54657530800,L2,neuron,interneuron
54714766599,L2,neuron,interneuron
54730579274,L2,neuron,interneuron
54744844655,L2,neuron,interneuron
54759781470,L2,neuron,interneuron
54934599402,L2,neuron,interneuron
55095180215,L2,neuron,interneuron
55253586926,L2,neuron,interneuron
55283694329,L2,neuron,interneuron
55298426168,L2,neuron,interneuron
55371650849,L2,neuron,interneuron
55413891884,L2,neuron,interneuron
55429763178,L2,neuron,interneuron
55459242133,L2,neuron,interneuron
55502286019,L2,neuron,interneuron
55662429352,L2,neuron,interneuron
55662502384,L2,neuron,interneuron
55763162137,L2,neuron,interneuron
55822850960,L2,neuron,interneuron
55823712590,L2,neuron,interneuron
55866580890,L2,neuron,interneuron
56243958514,L2,neuron,interneuron
56318862276,L2,neuron,interneuron
56756322281,L2,neuron,interneuron
57017008473,L2,neuron,interneuron
57061336592,L2,neuron,interneuron
57120164697,L2,neuron,interneuron
57265619706,L2,neuron,interneuron
57367593058,L2,neuron,interneuron
57411192139,L2,neuron,interneuron
57585337875,L2,neuron,interneuron
57658693708,L2,neuron,interneuron
57687734834,L2,neuron,interneuron
57687764042,L2,neuron,interneuron
57687778599,L2,neuron,interneuron
57775282687,L2,neuron,interneuron
57803855914,L2,neuron,interneuron
57934345706,L2,neuron,interneuron
57949807963,L2,neuron,interneuron
58066323854,L2,neuron,interneuron
58080837271,L2,neuron,interneuron
58095525992,L2,neuron,interneuron
58182649839,L2,neuron,interneuron
58197514442,L2,neuron,interneuron
58255582061,L2,neuron,interneuron
58314089064,L2,neuron,interneuron
58371923541,L2,neuron,interneuron
58444621150,L2,neuron,interneuron
58459397760,L2,neuron,interneuron
58531409497,L2,neuron,interneuron
58560947015,L2,neuron,interneuron
58605115928,L2,neuron,interneuron
58634069171,L2,neuron,interneuron
58692371373,L2,neuron,interneuron
58706504809,L2,neuron,interneuron
58721251712,L2,neuron,interneuron
58735779559,L2,neuron,interneuron
58765302682,L2,neuron,interneuron
58808858154,L2,neuron,interneuron
58866575372,L2,neuron,interneuron
58881819515,L2,neuron,interneuron
58925330304,L2,neuron,interneuron
59027025797,L2,neuron,interneuron
59041875281,L2,neuron,interneuron
59143775209,L2,neuron,interneuron
59202018970,L2,neuron,interneuron
59259780338,L2,neuron,interneuron
59303685874,L2,neuron,interneuron
59347444551,L2,neuron,interneuron
59376485870,L2,neuron,interneuron
59376529661,L2,neuron,interneuron
59434612981,L2,neuron,interneuron
59434715151,L2,neuron,interneuron
59463697978,L2,neuron,interneuron
59463727176,L2,neuron,interneuron
59536235974,L2,neuron,interneuron
59784248657,L2,neuron,interneuron
59915146596,L2,neuron,interneuron
62532010813,L2,neuron,interneuron
62560291616,L2,neuron,interneuron
62604402047,L2,neuron,interneuron
62647752640,L2,neuron,interneuron
62749039560,L2,neuron,interneuron
62821971733,L2,neuron,interneuron
63069516247,L2,neuron,interneuron
63071153854,L2,neuron,interneuron
63158714783,L2,neuron,interneuron
63188063005,L2,neuron,interneuron
63245751547,L2,neuron,interneuron
63419619894,L2,neuron,interneuron
63448879412,L2,neuron,interneuron
63450720489,L2,neuron,interneuron
63479630324,L2,neuron,interneuron
63580229895,L2,neuron,interneuron
63682248242,L2,neuron,interneuron
63769153057,L2,neuron,interneuron
64106115157,L2,neuron,interneuron
64440258236,L2,neuron,interneuron
64470497181,L2,neuron,interneuron
64600957595,L2,neuron,interneuron
65241415719,L2,neuron,interneuron
65649703902,L2,neuron,interneuron
67062949299,L2,neuron,interneuron
67630357686,L2,neuron,interneuron
67645310201,L2,neuron,interneuron
68430814676,L2,neuron,interneuron
68606026816,L2,neuron,interneuron
68766112638,L2,neuron,interneuron
71338545008,L2,neuron,interneuron
71455893901,L2,neuron,interneuron
71485285246,L2,neuron,interneuron
71673170978,L2,neuron,interneuron
71775566759,L2,neuron,interneuron
71965570864,L2,neuron,interneuron
71979645776,L2,neuron,interneuron
72169079333,L2,neuron,interneuron
72256816795,L2,neuron,interneuron
72519532691,L2,neuron,interneuron
72607299157,L2,neuron,interneuron
72869314261,L2,neuron,interneuron
73203763922,L2,neuron,interneuron
73756294946,L2,neuron,interneuron
73889208946,L2,neuron,interneuron
74295744136,L2,neuron,interneuron
74688525544,L2,neuron,interneuron
75534419951,L2,neuron,interneuron
77820483424,L2,neuron,interneuron
77937247762,L2,neuron,interneuron
80087757550,L2,neuron,interneuron
80146365835,L2,neuron,interneuron
80217165368,L2,neuron,interneuron
80291514022,L2,neuron,interneuron
80480976981,L2,neuron,interneuron
80568552640,L2,neuron,interneuron
80685040044,L2,neuron,interneuron
80801877252,L2,neuron,interneuron
80829969305,L2,neuron,interneuron
80947390903,L2,neuron,interneuron
80961231625,L2,neuron,interneuron
81078609795,L2,neuron,interneuron
81093225538,L2,neuron,interneuron
81209784752,L2,neuron,interneuron
81210515603,L2,neuron,interneuron
81501001111,L2,neuron,interneuron
81501790691,L2,neuron,interneuron
81763703733,L2,neuron,interneuron
82185847151,L2,neuron,interneuron
82287586128,L2,neuron,interneuron
82448461279,L2,neuron,interneuron
82506383218,L2,neuron,interneuron
82593244335,L2,neuron,interneuron
82826947996,L2,neuron,interneuron
82957758507,L2,neuron,interneuron
82986945212,L2,neuron,interneuron
82987105592,L2,neuron,interneuron
83059191507,L2,neuron,interneuron
83292632454,L2,neuron,interneuron
83482109303,L2,neuron,interneuron
83831409086,L2,neuron,interneuron
84049533587,L2,neuron,interneuron
84049650372,L2,neuron,interneuron
84064193049,L2,neuron,interneuron
84094095507,L2,neuron,interneuron
84137110286,L2,neuron,interneuron
88938750233,L2,neuron,interneuron
88967282474,L2,neuron,interneuron
88996908036,L2,neuron,interneuron
89099158909,L2,neuron,interneuron
89184691124,L2,neuron,interneuron
89228888591,L2,neuron,interneuron
89288446367,L2,neuron,interneuron
89373890578,L2,neuron,interneuron
89389236712,L2,neuron,interneuron
89446706153,L2,neuron,interneuron
89740376017,L2,neuron,interneuron
89856118297,L2,neuron,interneuron
89856658423,L2,neuron,interneuron
90147407189,L2,neuron,interneuron
90598841024,L2,neuron,interneuron
90861322618,L2,neuron,interneuron
91066321893,L2,neuron,interneuron
91080616226,L2,neuron,interneuron
91138057083,L2,neuron,interneuron
91997544026,L2,neuron,interneuron
92419834006,L2,neuron,interneuron
92506608025,L2,neuron,interneuron
98138272897,L2,neuron,interneuron
98605591881,L2,neuron,interneuron
98721465113,L2,neuron,interneuron
98983305431,L2,neuron,interneuron
99042527119,L2,neuron,interneuron
99217344636,L2,neuron,interneuron
99305432085,L2,neuron,interneuron
99348388970,L2,neuron,interneuron
99567008676,L2,neuron,interneuron
99625777900,L2,neuron,interneuron
99727765092,L2,neuron,interneuron
99741797670,L2,neuron,interneuron
99931347913,L2,neuron,interneuron
99931624775,L2,neuron,interneuron
1245656455,L3,neuron,interneuron
1303622676,L3,neuron,interneuron
1361412308,L3,neuron,interneuron
1363047491,L3,neuron,interneuron
1462304940,L3,neuron,interneuron
1565214164,L3,neuron,interneuron
1622872185,L3,neuron,interneuron
1637224959,L3,neuron,interneuron
1637576603,L3,neuron,interneuron
1681467210,L3,neuron,interneuron
1695688935,L3,neuron,interneuron
1709865631,L3,neuron,interneuron
1710435819,L3,neuron,interneuron
1811926761,L3,neuron,interneuron
1854999091,L3,neuron,interneuron
1869572105,L3,neuron,interneuron
1886245145,L3,neuron,interneuron
1913170601,L3,neuron,interneuron
1913987170,L3,neuron,interneuron
1929829102,L3,neuron,interneuron
1957294170,L3,neuron,interneuron
1958302278,L3,neuron,interneuron
1987226332,L3,neuron,interneuron
2000922209,L3,neuron,interneuron
2003257620,L3,neuron,interneuron
2045571356,L3,neuron,interneuron
2087871600,L3,neuron,interneuron
2089052694,L3,neuron,interneuron
2089331373,L3,neuron,interneuron
2103201142,L3,neuron,interneuron
2117904275,L3,neuron,interneuron
2146713303,L3,neuron,interneuron
2148727549,L3,neuron,interneuron
2177053835,L3,neuron,interneuron
2191348298,L3,neuron,interneuron
2192763626,L3,neuron,interneuron
2221031389,L3,neuron,interneuron
2221821117,L3,neuron,interneuron
2234084462,L3,neuron,interneuron
2262615505,L3,neuron,interneuron
2263857329,L3,neuron,interneuron
2306316938,L3,neuron,interneuron
2321165089,L3,neuron,interneuron
2323281931,L3,neuron,interneuron
2350104458,L3,neuron,interneuron
2350558082,L3,neuron,interneuron
2351915864,L3,neuron,interneuron
2365450127,L3,neuron,interneuron
2365771074,L3,neuron,interneuron
2366034130,L3,neuron,interneuron
2366705935,L3,neuron,interneuron
2407866361,L3,neuron,interneuron
2425417073,L3,neuron,interneuron
2438280254,L3,neuron,interneuron
2439740381,L3,neuron,interneuron
2453275833,L3,neuron,interneuron
2453654826,L3,neuron,interneuron
2454443983,L3,neuron,interneuron
2466037163,L3,neuron,interneuron
2467744641,L3,neuron,interneuron
2481514432,L3,neuron,interneuron
2510935233,L3,neuron,interneuron
2540677456,L3,neuron,interneuron
2543290479,L3,neuron,interneuron
2586143924,L3,neuron,interneuron
2597328127,L3,neuron,interneuron
2598131608,L3,neuron,interneuron
2599271217,L3,neuron,interneuron
2599314126,L3,neuron,interneuron
2600102400,L3,neuron,interneuron
2613404451,L3,neuron,interneuron
2629144664,L3,neuron,interneuron
2630006064,L3,neuron,interneuron
2642534214,L3,neuron,interneuron
2656228780,L3,neuron,interneuron
2671764623,L3,neuron,interneuron
2686993302,L3,neuron,interneuron
2702762854,L3,neuron,interneuron
2714457325,L3,neuron,interneuron
2715756817,L3,neuron,interneuron
2715918060,L3,neuron,interneuron
2773416539,L3,neuron,interneuron
2774950343,L3,neuron,interneuron
2789054730,L3,neuron,interneuron
2801800705,L3,neuron,interneuron
2817789030,L3,neuron,interneuron
2831105452,L3,neuron,interneuron
2833061563,L3,neuron,interneuron
2846816391,L3,neuron,interneuron
2847444326,L3,neuron,interneuron
2862511461,L3,neuron,interneuron
2875697634,L3,neuron,interneuron
2876572760,L3,neuron,interneuron
2877273095,L3,neuron,interneuron
2889977227,L3,neuron,interneuron
2904563596,L3,neuron,interneuron
2904752962,L3,neuron,interneuron
2933503119,L3,neuron,interneuron
2949286353,L3,neuron,interneuron
3020641389,L3,neuron,interneuron
3094083604,L3,neuron,interneuron
3096200775,L3,neuron,interneuron
3110261766,L3,neuron,interneuron
3137185842,L3,neuron,interneuron
3139726799,L3,neuron,interneuron
3154560986,L3,neuron,interneuron
3166899595,L3,neuron,interneuron
3167424791,L3,neuron,interneuron
3181646591,L3,neuron,interneuron
3181937794,L3,neuron,interneuron
3195415614,L3,neuron,interneuron
3196130960,L3,neuron,interneuron
3225244673,L3,neuron,interneuron
3225419966,L3,neuron,interneuron
3253571045,L3,neuron,interneuron
3269996195,L3,neuron,interneuron
3297622422,L3,neuron,interneuron
3298746134,L3,neuron,interneuron
3342418331,L3,neuron,interneuron
3342899266,L3,neuron,interneuron
3343498390,L3,neuron,interneuron
3372714204,L3,neuron,interneuron
3385767495,L3,neuron,interneuron
3430550192,L3,neuron,interneuron
3430914298,L3,neuron,interneuron
3444362545,L3,neuron,interneuron
3458613090,L3,neuron,interneuron
3473782906,L3,neuron,interneuron
3474951182,L3,neuron,interneuron
3517820276,L3,neuron,interneuron
3532289958,L3,neuron,interneuron
3532435476,L3,neuron,interneuron
3574354353,L3,neuron,interneuron
3591175200,L3,neuron,interneuron
3603424649,L3,neuron,interneuron
3604403611,L3,neuron,interneuron
3605090256,L3,neuron,interneuron
3605148604,L3,neuron,interneuron
3619120724,L3,neuron,interneuron
3620390960,L3,neuron,interneuron
3662632172,L3,neuron,interneuron
3677496614,L3,neuron,interneuron
3707719580,L3,neuron,interneuron
3734556850,L3,neuron,interneuron
3735023422,L3,neuron,interneuron
3736382282,L3,neuron,interneuron
3749653639,L3,neuron,interneuron
3765541021,L3,neuron,interneuron
3809532326,L3,neuron,interneuron
3822645346,L3,neuron,interneuron
3850927821,L3,neuron,interneuron
3851408252,L3,neuron,interneuron
3852927834,L3,neuron,interneuron
3867863780,L3,neuron,interneuron
3880639190,L3,neuron,interneuron
3881136606,L3,neuron,interneuron
3882494653,L3,neuron,interneuron
3910980137,L3,neuron,interneuron
3911682387,L3,neuron,interneuron
3922954038,L3,neuron,interneuron
3925465493,L3,neuron,interneuron
3940138301,L3,neuron,interneuron
3941059182,L3,neuron,interneuron
3953804817,L3,neuron,interneuron
3955456301,L3,neuron,interneuron
3967982481,L3,neuron,interneuron
3982671918,L3,neuron,interneuron
3999724967,L3,neuron,interneuron
4012647790,L3,neuron,interneuron
4026678800,L3,neuron,interneuron
4027102157,L3,neuron,interneuron
4027249385,L3,neuron,interneuron
4041440950,L3,neuron,interneuron
4041820656,L3,neuron,interneuron
4042477047,L3,neuron,interneuron
4056129383,L3,neuron,interneuron
4056318880,L3,neuron,interneuron
4056640962,L3,neuron,interneuron
4057019730,L3,neuron,interneuron
4115380249,L3,neuron,interneuron
4144406266,L3,neuron,interneuron
4158614271,L3,neuron,interneuron
4159329415,L3,neuron,interneuron
4172645579,L3,neuron,interneuron
4187538653,L3,neuron,interneuron
4188034418,L3,neuron,interneuron
4215425775,L3,neuron,interneuron
4230435380,L3,neuron,interneuron
4245445202,L3,neuron,interneuron
4245985431,L3,neuron,interneuron
4246657345,L3,neuron,interneuron
4275013244,L3,neuron,interneuron
4305500206,L3,neuron,interneuron
4332935499,L3,neuron,interneuron
4347886896,L3,neuron,interneuron
4348412809,L3,neuron,interneuron
4361422065,L3,neuron,interneuron
4363436095,L3,neuron,interneuron
4363538648,L3,neuron,interneuron
4375775068,L3,neuron,interneuron
4377584241,L3,neuron,interneuron
4420044370,L3,neuron,interneuron
4464226583,L3,neuron,interneuron
4465161037,L3,neuron,interneuron
4478843153,L3,neuron,interneuron
4493108403,L3,neuron,interneuron
4522981658,L3,neuron,interneuron
4536648141,L3,neuron,interneuron
4550957160,L3,neuron,interneuron
4566069089,L3,neuron,interneuron
4595431778,L3,neuron,interneuron
4624939761,L3,neuron,interneuron
4638898421,L3,neuron,interneuron
4639526171,L3,neuron,interneuron
4667487856,L3,neuron,interneuron
4668728555,L3,neuron,interneuron
4697653006,L3,neuron,interneuron
4711641825,L3,neuron,interneuron
4727336810,L3,neuron,interneuron
4740419111,L3,neuron,interneuron
4740858369,L3,neuron,interneuron
4740902397,L3,neuron,interneuron
4741105882,L3,neuron,interneuron
4741705337,L3,neuron,interneuron
4756393246,L3,neuron,interneuron
4799101909,L3,neuron,interneuron
4799962243,L3,neuron,interneuron
4827674977,L3,neuron,interneuron
4829033014,L3,neuron,interneuron
4857781921,L3,neuron,interneuron
4858659202,L3,neuron,interneuron
4887626716,L3,neuron,interneuron
4930116577,L3,neuron,interneuron
4958588575,L3,neuron,interneuron
4974576452,L3,neuron,interneuron
4974722754,L3,neuron,interneuron
5004390864,L3,neuron,interneuron
5046574226,L3,neuron,interneuron
5048339844,L3,neuron,interneuron
5075338336,L3,neuron,interneuron
5076227483,L3,neuron,interneuron
5119943107,L3,neuron,interneuron
5120147283,L3,neuron,interneuron
5148035380,L3,neuron,interneuron
5148853910,L3,neuron,interneuron
5149174501,L3,neuron,interneuron
5163731998,L3,neuron,interneuron
5165470263,L3,neuron,interneuron
5179575139,L3,neuron,interneuron
5193153005,L3,neuron,interneuron
5221771550,L3,neuron,interneuron
5233481601,L3,neuron,interneuron
5236883106,L3,neuron,interneuron
5265355215,L3,neuron,interneuron
5265515134,L3,neuron,interneuron
5266158555,L3,neuron,interneuron
5295125751,L3,neuron,interneuron
5338330021,L3,neuron,interneuron
5380601134,L3,neuron,interneuron
5397917670,L3,neuron,interneuron
5411875392,L3,neuron,interneuron
5454423904,L3,neuron,interneuron
5468877579,L3,neuron,interneuron
5469125788,L3,neuron,interneuron
5469419033,L3,neuron,interneuron
5497204358,L3,neuron,interneuron
5512666172,L3,neuron,interneuron
5526843565,L3,neuron,interneuron
5541416171,L3,neuron,interneuron
5557520812,L3,neuron,interneuron
5570427540,L3,neuron,interneuron
5570704942,L3,neuron,interneuron
5585146225,L3,neuron,interneuron
5615515419,L3,neuron,interneuron
5616378145,L3,neuron,interneuron
5643651617,L3,neuron,interneuron
5644629828,L3,neuron,interneuron
5657698005,L3,neuron,interneuron
5674081536,L3,neuron,interneuron
5687893999,L3,neuron,interneuron
5688024003,L3,neuron,interneuron
5688025278,L3,neuron,interneuron
5703341236,L3,neuron,interneuron
5746297424,L3,neuron,interneuron
5746633075,L3,neuron,interneuron
5773762424,L3,neuron,interneuron
5790407333,L3,neuron,interneuron
5803342892,L3,neuron,interneuron
5803634703,L3,neuron,interneuron
5819389680,L3,neuron,interneuron
5834764998,L3,neuron,interneuron
5907478137,L3,neuron,interneuron
5965472721,L3,neuron,interneuron
5976146954,L3,neuron,interneuron
6007420846,L3,neuron,interneuron
6007990607,L3,neuron,interneuron
6009290249,L3,neuron,interneuron
6023030309,L3,neuron,interneuron
6053019803,L3,neuron,interneuron
6080586496,L3,neuron,interneuron
6110533305,L3,neuron,interneuron
6124520864,L3,neuron,interneuron
6125748649,L3,neuron,interneuron
6139546370,L3,neuron,interneuron
6153271560,L3,neuron,interneuron
6154220199,L3,neuron,interneuron
6255244644,L3,neuron,interneuron
6270371417,L3,neuron,interneuron
6270619111,L3,neuron,interneuron
6271203548,L3,neuron,interneuron
6298653235,L3,neuron,interneuron
6357377650,L3,neuron,interneuron
6357772873,L3,neuron,interneuron
6402422044,L3,neuron,interneuron
6416366675,L3,neuron,interneuron
6430938176,L3,neuron,interneuron
6474054997,L3,neuron,interneuron
6619451263,L3,neuron,interneuron
6635409872,L3,neuron,interneuron
6734959724,L3,neuron,interneuron
6779318292,L3,neuron,interneuron
6910245639,L3,neuron,interneuron
6998215529,L3,neuron,interneuron
11960950639,L3,neuron,interneuron
12438505320,L3,neuron,interneuron
13679940632,L3,neuron,interneuron
15586670915,L3,neuron,interneuron
15601388995,L3,neuron,interneuron
15615113460,L3,neuron,interneuron
19586936100,L3,neuron,interneuron
21247886827,L3,neuron,interneuron
21335945718,L3,neuron,interneuron
22354000407,L3,neuron,interneuron
22775166443,L3,neuron,interneuron
22964993750,L3,neuron,interneuron
24249575338,L3,neuron,interneuron
24292837375,L3,neuron,interneuron
24380868422,L3,neuron,interneuron
24394768409,L3,neuron,interneuron
24395002025,L3,neuron,interneuron
24409660733,L3,neuron,interneuron
24481395312,L3,neuron,interneuron
28189525199,L3,neuron,interneuron
28451598440,L3,neuron,interneuron
28479660187,L3,neuron,interneuron
28481471949,L3,neuron,interneuron
28482055724,L3,neuron,interneuron
28495152985,L3,neuron,interneuron
28496116669,L3,neuron,interneuron
28597841746,L3,neuron,interneuron
28612515586,L3,neuron,interneuron
28641834926,L3,neuron,interneuron
28655179915,L3,neuron,interneuron
28655808067,L3,neuron,interneuron
28656669621,L3,neuron,interneuron
28698543945,L3,neuron,interneuron
28698997646,L3,neuron,interneuron
28700735450,L3,neuron,interneuron
28715102649,L3,neuron,interneuron
28727513777,L3,neuron,interneuron
28742740566,L3,neuron,interneuron
28757942042,L3,neuron,interneuron
28758131983,L3,neuron,interneuron
28772090232,L3,neuron,interneuron
28830099934,L3,neuron,interneuron
28831529983,L3,neuron,interneuron
28831910312,L3,neuron,interneuron
28858455711,L3,neuron,interneuron
28875538368,L3,neuron,interneuron
28916800359,L3,neuron,interneuron
29004217296,L3,neuron,interneuron
29005283343,L3,neuron,interneuron
29020015252,L3,neuron,interneuron
29035171098,L3,neuron,interneuron
29048691672,L3,neuron,interneuron
29050925345,L3,neuron,interneuron
29122456030,L3,neuron,interneuron
29122995072,L3,neuron,interneuron
29165645699,L3,neuron,interneuron
29179020164,L3,neuron,interneuron
29181604125,L3,neuron,interneuron
29194467510,L3,neuron,interneuron
29194760180,L3,neuron,interneuron
29196628961,L3,neuron,interneuron
29253806470,L3,neuron,interneuron
29268625748,L3,neuron,interneuron
29297433796,L3,neuron,interneuron
29324285547,L3,neuron,interneuron
29325584741,L3,neuron,interneuron
